"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016032","viral process","19/295","90/6447",0.211111111111111,4.61367231638418,7.55947983479019,1.49567237673807e-08,3.07482414194525e-07,2.68378911174788e-07,"YBL100W-B/YBL005W-B/YBR012W-B/YDR098C-B/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YIL009C-A/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D",19
"GO:0019080","viral gene expression","19/295","90/6447",0.211111111111111,4.61367231638418,7.55947983479019,1.49567237673807e-08,3.07482414194525e-07,2.68378911174788e-07,"YBL100W-B/YBL005W-B/YBR012W-B/YDR098C-B/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YIL009C-A/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D",19
"GO:0019081","viral translation","19/295","90/6447",0.211111111111111,4.61367231638418,7.55947983479019,1.49567237673807e-08,3.07482414194525e-07,2.68378911174788e-07,"YBL100W-B/YBL005W-B/YBR012W-B/YDR098C-B/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YIL009C-A/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D",19
"GO:0075523","viral translational frameshifting","19/295","90/6447",0.211111111111111,4.61367231638418,7.55947983479019,1.49567237673807e-08,3.07482414194525e-07,2.68378911174788e-07,"YBL100W-B/YBL005W-B/YBR012W-B/YDR098C-B/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YIL009C-A/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D",19
"GO:0032197","retrotransposition","20/295","100/6447",0.2,4.37084745762712,7.4387993710392,1.64934567008323e-08,3.31368539171268e-07,2.89227362720337e-07,"YAR009C/YBL100W-B/YBL005W-B/YBR012W-B/YDR098C-B/YDR170W-A/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D",20
"GO:0032196","transposition","20/295","102/6447",0.196078431372549,4.2851445663011,7.3229615487012,2.3534031550848e-08,4.62312975354436e-07,4.03519184251966e-07,"YAR009C/YBL100W-B/YBL005W-B/YBR012W-B/YDR098C-B/YDR170W-A/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D",20
"GO:0006826","iron ion transport","13/295","43/6447",0.302325581395349,6.6070949940875,8.07782565006551,3.14296403297103e-08,6.03995696770955e-07,5.27183669603608e-07,"YBR085W/YEL065W/YER145C/YHL047C/YHL040C/YKL220C/YLR034C/YMR058W/YMR301C/YOL158C/YOR382W/YOR383C/YOR384W",13
"GO:0019344","cysteine biosynthetic process","7/295","10/6447",0.7,15.2979661016949,9.90787465575375,4.17562735089809e-08,7.85373314509343e-07,6.8549492681037e-07,"YAL012W/YGR155W/YIL046W/YIR017C/YKL001C/YLR303W/YPR167C",7
"GO:0000041","transition metal ion transport","16/295","69/6447",0.231884057971014,5.06764922623434,7.43830149555845,5.22677544836615e-08,9.62597811740766e-07,8.40181228871138e-07,"YBR085W/YEL065W/YER145C/YHL047C/YHL040C/YIL121W/YKL220C/YKL175W/YLR034C/YLR130C/YMR058W/YMR301C/YOL158C/YOR382W/YOR383C/YOR384W",16
"GO:0009110","vitamin biosynthetic process","14/295","53/6447",0.264150943396226,5.77281739686601,7.63966707382782,6.21295097817536e-08,1.08587926895718e-06,9.47784596505847e-07,"YBR240C/YBR256C/YEL029C/YGR144W/YGR267C/YMR020W/YMR095C/YMR096W/YOL143C/YOL055C/YOR143C/YPL258C/YPL214C/YPR121W",14
