"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009141","nucleoside triphosphate metabolic process","20/594","71/6447",0.28169014084507,3.05733390240433,5.55276014161539,3.54703052205018e-06,4.821486837531e-05,4.09840491164672e-05,"YBL099W/YBR039W/YCL040W/YDL004W/YDR298C/YDR322C-A/YDR377W/YDR516C/YFR053C/YHR216W/YJL116C/YJR121W/YKL067W/YKL016C/YLR295C/YML081C-A/YOL077W-A/YPL271W/YPL078C/YPR020W",20
"GO:0009165","nucleotide biosynthetic process","25/594","102/6447",0.245098039215686,2.66018023370965,5.38379633492509,3.65872173357191e-06,4.86027921198359e-05,4.13137956518168e-05,"YBL099W/YBR039W/YDL004W/YDR298C/YDR322C-A/YDR377W/YDR399W/YGL037C/YGR204W/YHR216W/YJL116C/YJL026W/YJR121W/YKL216W/YKL067W/YKL016C/YLR295C/YLR420W/YML081C-A/YMR120C/YOL077W-A/YPL271W/YPL188W/YPL078C/YPR020W",25
"GO:0019693","ribose phosphate metabolic process","25/594","102/6447",0.245098039215686,2.66018023370965,5.38379633492509,3.65872173357191e-06,4.86027921198359e-05,4.13137956518168e-05,"YBL099W/YBR039W/YCL040W/YDL004W/YDR298C/YDR322C-A/YDR377W/YDR399W/YDR516C/YFR053C/YGL248W/YHR216W/YJL116C/YJR121W/YKL216W/YKL067W/YKL016C/YLR295C/YLR420W/YML081C-A/YMR120C/YOL077W-A/YPL271W/YPL078C/YPR020W",25
"GO:0072527","pyrimidine-containing compound metabolic process","15/594","44/6447",0.340909090909091,3.70006887052342,5.72477655342607,4.48065146404199e-06,5.88526018142144e-05,5.0026433850451e-05,"YBR092C/YBR240C/YCR020C/YER037W/YGL224C/YGR144W/YKL216W/YKL067W/YLR420W/YOL055C/YOR143C/YOR303W/YPL258C/YPL214C/YPR121W",15
"GO:0019344","cysteine biosynthetic process","7/594","10/6447",0.7,7.59747474747475,6.65097159490213,5.10549833957218e-06,6.63147506551097e-05,5.63694787433466e-05,"YAL012W/YGR155W/YIL046W/YIR017C/YKL001C/YLR303W/YPR167C",7
"GO:0042723","thiamine-containing compound metabolic process","9/594","17/6447",0.529411764705882,5.74598930481283,6.24158429840367,5.57245691444749e-06,7.15846388240562e-05,6.08490379090622e-05,"YBR092C/YBR240C/YCR020C/YGR144W/YOL055C/YOR143C/YPL258C/YPL214C/YPR121W",9
"GO:0006099","tricarboxylic acid cycle","12/594","30/6447",0.4,4.34141414141414,5.84351314089566,6.12555268743816e-06,7.78344683871218e-05,6.61615759375472e-05,"YDL066W/YDR148C/YDR178W/YFR049W/YGR244C/YIL125W/YKL148C/YKL141W/YKL085W/YLL041C/YMR118C/YNL117W",12
"GO:0072522","purine-containing compound biosynthetic process","23/594","92/6447",0.25,2.71338383838384,5.27278318085053,6.26524810537047e-06,7.87534950019148e-05,6.69427754552317e-05,"YAL054C/YBL099W/YBR039W/YDL004W/YDR298C/YDR322C-A/YDR377W/YDR399W/YGR204W/YHR216W/YJL116C/YJR121W/YKL067W/YKL016C/YLR295C/YML081C-A/YMR120C/YOL077W-A/YOR184W/YPL271W/YPL188W/YPL078C/YPR020W",23
"GO:0006067","ethanol metabolic process","8/594","14/6447",0.571428571428571,6.2020202020202,6.20695201028809,9.01708065599979e-06,0.00011095755038804,9.43171649779922e-05,"YBR145W/YDL085W/YDR216W/YER073W/YGR087C/YLR134W/YMR145C/YPL061W",8
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","8/594","14/6447",0.571428571428571,6.2020202020202,6.20695201028809,9.01708065599979e-06,0.00011095755038804,9.43171649779922e-05,"YEL039C/YGL191W/YGL187C/YHR051W/YJR048W/YLR395C/YMR256C/YNL052W",8
"GO:1904659","D-glucose transmembrane transport","7/594","11/6447",0.636363636363636,6.90679522497704,6.2458183747602,1.2924579287005e-05,0.000157383679026134,0.000133780732970754,"YCL040W/YDR277C/YDR342C/YDR345C/YFR053C/YHR094C/YHR096C",7
"GO:0006826","iron ion transport","14/594","43/6447",0.325581395348837,3.53370918487198,5.31024358498846,1.71083226843426e-05,0.000206181744515428,0.000175260516701242,"YBL030C/YBR085W/YEL065W/YER145C/YHL047C/YHL040C/YKL220C/YLR034C/YMR058W/YMR301C/YOL158C/YOR382W/YOR383C/YOR384W",14
"GO:1901678","iron coordination entity transport","9/594","20/6447",0.45,4.88409090909091,5.54178081866247,2.98645087284941e-05,0.000356240925547036,0.000302815212026836,"YBL030C/YBR085W/YEL065W/YHL047C/YHL040C/YMR301C/YOL158C/YOR382W/YOR383C",9
"GO:0006772","thiamine metabolic process","8/594","16/6447",0.5,5.42676767676768,5.64750439704692,3.26827821880493e-05,0.000385920933109391,0.00032804408703369,"YBR240C/YCR020C/YGR144W/YOL055C/YOR143C/YPL258C/YPL214C/YPR121W",8
"GO:1903825","organic acid transmembrane transport","14/594","46/6447",0.304347826086957,3.30324989020641,4.99396129853413,4.03352743012586e-05,0.000471519356581713,0.000400805252004085,"YBR104W/YGR055W/YGR243W/YHL036W/YHR162W/YKL217W/YKL120W/YLL055W/YNR002C/YOR130C/YOR222W/YPL147W/YPL134C/YPL058C",14
"GO:0006766","vitamin metabolic process","16/594","58/6447",0.275862068965517,2.99407871821665,4.85947063673213,4.45506082550439e-05,0.000510584912256336,0.000434012117572357,"YBR092C/YBR240C/YBR256C/YCR020C/YEL029C/YGR144W/YGR267C/YMR020W/YMR095C/YMR096W/YOL143C/YOL055C/YOR143C/YPL258C/YPL214C/YPR121W",16
"GO:0006767","water-soluble vitamin metabolic process","16/594","58/6447",0.275862068965517,2.99407871821665,4.85947063673213,4.45506082550439e-05,0.000510584912256336,0.000434012117572357,"YBR092C/YBR240C/YBR256C/YCR020C/YEL029C/YGR144W/YGR267C/YMR020W/YMR095C/YMR096W/YOL143C/YOL055C/YOR143C/YPL258C/YPL214C/YPR121W",16
"GO:0072348","sulfur compound transport","10/594","26/6447",0.384615384615385,4.17443667443667,5.16655572561921,5.55159093886882e-05,0.000630078622091035,0.000535585267888827,"YBR294W/YGR055W/YHL036W/YKL120W/YLL061W/YLL055W/YLR092W/YLR237W/YOR192C/YPL274W",10
"GO:0006116","NADH oxidation","7/594","13/6447",0.538461538461538,5.84421134421134,5.56933499259604,5.69716653197423e-05,0.000640383430372872,0.000544344656496323,"YBR145W/YDL085W/YIL155C/YML120C/YMR145C/YOR222W/YPL134C",7
"GO:0071897","DNA biosynthetic process","23/594","105/6447",0.219047619047619,2.37744107744108,4.53318738869601,6.20341156059016e-05,0.000688441719481394,0.000585195608653763,"YAR009C/YBL100W-B/YBL005W-B/YBR012W-B/YDL059C/YDR098C-B/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGL037C/YGR161C-D/YIL009C-A/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D/Q0055",23
"GO:0009064","glutamine family amino acid metabolic process","13/594","42/6447",0.30952380952381,3.35942760942761,4.88675815399326,6.24249976604173e-05,0.000688441719481394,0.000585195608653763,"YAL062W/YDL066W/YER069W/YHR018C/YHR033W/YJL088W/YJL071W/YJR109C/YMR062C/YOL140W/YOL058W/YOR130C/YOR303W",13
"GO:0006730","one-carbon metabolic process","8/594","18/6447",0.444444444444444,4.82379349046016,5.17497290449216,9.40140489635722e-05,0.00101761502998533,0.000865002555766201,"YAL044C/YDR019C/YDR502C/YGL125W/YGR204W/YLR058C/YLR180W/YMR189W",8
"GO:0034755","iron ion transmembrane transport","8/594","18/6447",0.444444444444444,4.82379349046016,5.17497290449216,9.40140489635722e-05,0.00101761502998533,0.000865002555766201,"YEL065W/YER145C/YHL047C/YHL040C/YLR034C/YMR058W/YMR301C/YOL158C",8
"GO:1905039","carboxylic acid transmembrane transport","13/594","44/6447",0.295454545454545,3.20672635445363,4.67877520892812,0.000106829734396857,0.00114117501508274,0.000970032159054617,"YBR104W/YGR055W/YGR243W/YHL036W/YHR162W/YKL217W/YKL120W/YLL055W/YNR002C/YOR130C/YOR222W/YPL147W/YPL134C",13
"GO:0006006","glucose metabolic process","16/594","62/6447",0.258064516129032,2.80091234929945,4.5389675837208,0.000107381737946194,0.00114117501508274,0.000970032159054617,"YBR105C/YBR145W/YCL040W/YDL085W/YDR516C/YFR053C/YHR043C/YJL089W/YKL127W/YKR097W/YLR134W/YMR105C/YMR145C/YMR280C/YNR071C/YOR047C",16
"GO:1901293","nucleoside phosphate biosynthetic process","26/594","131/6447",0.198473282442748,2.15413678772457,4.2512924592106,0.000122502586208081,0.00128412960141175,0.00109154774096861,"YAL054C/YBL099W/YBR039W/YDL004W/YDR298C/YDR322C-A/YDR377W/YDR399W/YGL037C/YGR204W/YHR216W/YJL116C/YJL026W/YJR121W/YKL216W/YKL067W/YKL016C/YLR295C/YLR420W/YML081C-A/YMR120C/YOL077W-A/YPL271W/YPL188W/YPL078C/YPR020W",26
"GO:0000041","transition metal ion transport","17/594","69/6447",0.246376811594203,2.674059434929,4.45350835932002,0.000123030380973581,0.00128412960141175,0.00109154774096861,"YBL030C/YBR085W/YEL065W/YER145C/YHL047C/YHL040C/YIL121W/YKL220C/YKL175W/YLR034C/YLR130C/YMR058W/YMR301C/YOL158C/YOR382W/YOR383C/YOR384W",17
"GO:0019400","alditol metabolic process","8/594","19/6447",0.421052631578947,4.5699096225412,4.96415346290255,0.000149387634035057,0.00154543490430958,0.00131366489547363,"YDL246C/YEL070W/YHL032C/YIL155C/YJR159W/YLR070C/YNR073C/YPL201C",8
"GO:0042724","thiamine-containing compound biosynthetic process","7/594","15/6447",0.466666666666667,5.06498316498316,5.02088730907793,0.000181189172166357,0.00185465329914149,0.00157650958028866,"YBR240C/YGR144W/YOL055C/YOR143C/YPL258C/YPL214C/YPR121W",7
"GO:0015891","siderophore transport","6/594","11/6447",0.545454545454545,5.92011019283747,5.202502114569,0.00018403745312268,0.00185465329914149,0.00157650958028866,"YEL065W/YHL047C/YHL040C/YOL158C/YOR382W/YOR383C",6
"GO:0050667","homocysteine metabolic process","6/594","11/6447",0.545454545454545,5.92011019283747,5.202502114569,0.00018403745312268,0.00185465329914149,0.00157650958028866,"YAL012W/YGL184C/YGR155W/YHR112C/YJR130C/YLR303W",6
"GO:0009110","vitamin biosynthetic process","14/594","53/6447",0.264150943396226,2.86697160282066,4.34748850230636,0.000220215467161437,0.00218162611111627,0.00185444603925421,"YBR240C/YBR256C/YEL029C/YGR144W/YGR267C/YMR020W/YMR095C/YMR096W/YOL143C/YOL055C/YOR143C/YPL258C/YPL214C/YPR121W",14
"GO:0042364","water-soluble vitamin biosynthetic process","14/594","53/6447",0.264150943396226,2.86697160282066,4.34748850230636,0.000220215467161437,0.00218162611111627,0.00185444603925421,"YBR240C/YBR256C/YEL029C/YGR144W/YGR267C/YMR020W/YMR095C/YMR096W/YOL143C/YOL055C/YOR143C/YPL258C/YPL214C/YPR121W",14
"GO:0019318","hexose metabolic process","18/594","79/6447",0.227848101265823,2.47295742232451,4.19615307207067,0.000228688801770494,0.00224653117033368,0.0019096172390212,"YBR105C/YBR145W/YCL040W/YDL246C/YDL085W/YDR516C/YFR053C/YHR043C/YJL089W/YJR159W/YKL127W/YKR097W/YLR134W/YMR105C/YMR145C/YMR280C/YNR071C/YOR047C",18
"GO:0072524","pyridine-containing compound metabolic process","21/594","101/6447",0.207920792079208,2.25667566756676,4.05492634682977,0.000278276014096551,0.00271087217065723,0.00230432067813284,"YBR117C/YBR145W/YCL040W/YDL085W/YDL066W/YDR516C/YEL029C/YFR053C/YGL037C/YGR043C/YGR256W/YIL155C/YML120C/YMR095C/YMR096W/YMR145C/YOR047C/YOR222W/YPL188W/YPL134C/YPL061W",21
"GO:0044282","small molecule catabolic process","26/594","138/6447",0.188405797101449,2.04486897965159,3.9524849637207,0.000294719832043163,0.00284291354239957,0.00241655970827536,"YAL044C/YDL246C/YDL174C/YDL170W/YDR019C/YDR148C/YDR216W/YER073W/YGL202W/YGR087C/YHL032C/YHR208W/YIL160C/YIL155C/YJL060W/YJR159W/YKL127W/YLR070C/YLR134W/YMR105C/YMR189W/YNR071C/YOL055C/YOR388C/YPL147W/YPL061W",26
"GO:0006553","lysine metabolic process","7/594","16/6447",0.4375,4.74842171717172,4.78209602930206,0.000296694142149485,0.00284291354239957,0.00241655970827536,"YDL182W/YDR148C/YDR158W/YER052C/YGL202W/YIR034C/YNL097C-B",7
"GO:0016052","carbohydrate catabolic process","21/594","102/6447",0.205882352941176,2.2345513963161,4.00352512805891,0.000320899880144841,0.00304985333243349,0.00259246458585135,"YBR299W/YCL040W/YDL246C/YDR261C/YDR516C/YFR017C/YFR053C/YGR292W/YHL032C/YIL162W/YIL155C/YIL024C/YJR159W/YKL127W/YLR070C/YLR308W/YMR105C/YNL066W/YNR071C/YOL157C/YPR184W",21
"GO:0005996","monosaccharide metabolic process","19/594","88/6447",0.215909090909091,2.3433769513315,4.04197783205348,0.000324524029816169,0.0030594241197992,0.00260060003519918,"YBR105C/YBR145W/YCL040W/YDL246C/YDL085W/YDR516C/YFR053C/YHR043C/YJL089W/YJR159W/YKL127W/YKR097W/YLR070C/YLR134W/YMR105C/YMR145C/YMR280C/YNR071C/YOR047C",19
"GO:0051156","glucose 6-phosphate metabolic process","8/594","21/6447",0.380952380952381,4.13468013468013,4.58333529627051,0.000340480245260945,0.0031600430389628,0.00268612906107864,"YBR117C/YCL040W/YDR516C/YFR053C/YGR043C/YGR256W/YKL127W/YMR105C",8
"GO:0072528","pyrimidine-containing compound biosynthetic process","11/594","37/6447",0.297297297297297,3.22672672672673,4.32700981340029,0.000340603441325331,0.0031600430389628,0.00268612906107864,"YBR240C/YGR144W/YKL216W/YKL067W/YLR420W/YOL055C/YOR143C/YOR303W/YPL258C/YPL214C/YPR121W",11
"GO:0019637","organophosphate metabolic process","60/594","423/6447",0.141843971631206,1.53950856078516,3.65658062256882,0.000370655176269953,0.00341177874850059,0.0029001117811756,"YAL054C/YBL099W/YBR039W/YBR117C/YBR145W/YCL040W/YDL085W/YDL066W/YDL004W/YDR148C/YDR298C/YDR322C-A/YDR377W/YDR399W/YDR516C/YEL029C/YER037W/YFR053C/YGL248W/YGL224C/YGL037C/YGR043C/YGR157W/YGR204W/YGR244C/YGR256W/YHL032C/YHR216W/YIL155C/YJL116C/YJL026W/YJR121W/YKL216W/YKL127W/YKL067W/YKL016C/YLR070C/YLR295C/YLR420W/YML120C/YML081C-A/YMR095C/YMR096W/YMR105C/YMR120C/YMR145C/YOL077W-A/YOL064C/YOL055C/YOR143C/YOR222W/YPL271W/YPL258C/YPL214C/YPL188W/YPL134C/YPL078C/YPL061W/YPL057C/YPR020W",60
"GO:0016032","viral process","19/594","90/6447",0.211111111111111,2.29130190796857,3.92981451806438,0.000438909613408027,0.00391668197003041,0.00332929429535699,"YBL100W-B/YBL005W-B/YBR012W-B/YDR098C-B/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YIL009C-A/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D",19
"GO:0019080","viral gene expression","19/594","90/6447",0.211111111111111,2.29130190796857,3.92981451806438,0.000438909613408027,0.00391668197003041,0.00332929429535699,"YBL100W-B/YBL005W-B/YBR012W-B/YDR098C-B/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YIL009C-A/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D",19
"GO:0019081","viral translation","19/594","90/6447",0.211111111111111,2.29130190796857,3.92981451806438,0.000438909613408027,0.00391668197003041,0.00332929429535699,"YBL100W-B/YBL005W-B/YBR012W-B/YDR098C-B/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YIL009C-A/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D",19
"GO:0075523","viral translational frameshifting","19/594","90/6447",0.211111111111111,2.29130190796857,3.92981451806438,0.000438909613408027,0.00391668197003041,0.00332929429535699,"YBL100W-B/YBL005W-B/YBR012W-B/YDR098C-B/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YIL009C-A/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D",19
"GO:0006734","NADH metabolic process","7/594","17/6447",0.411764705882353,4.4691027926322,4.56231485774396,0.000464633447285583,0.00411482196876399,0.00349771909280375,"YBR145W/YDL085W/YIL155C/YML120C/YMR145C/YOR222W/YPL134C",7
"GO:0015849","organic acid transport","17/594","78/6447",0.217948717948718,2.36551411551412,3.86506660020833,0.000589466802055155,0.00518110294437952,0.00440408912655375,"YAL067C/YBR104W/YGR055W/YGR243W/YHL036W/YHR162W/YIL121W/YKL217W/YKL120W/YLL055W/YNR002C/YOR049C/YOR130C/YOR222W/YPL147W/YPL134C/YPL058C",17
"GO:0045229","external encapsulating structure organization","38/594","241/6447",0.157676348547718,1.71134582337902,3.58535804863789,0.000622013938351145,0.00538617995505547,0.00457841058716164,"YAL018C/YBL043W/YBR301W/YCL058C/YCR104W/YDL222C/YDL049C/YDR077W/YDR261C/YEL049W/YEL040W/YER124C/YER150W/YGL261C/YGL028C/YGR282C/YGR294W/YHL028W/YHR021W-A/YHR139C/YHR143W/YHR185C/YJL160C/YJL116C/YJR150C/YKL163W/YKL096W-A/YKL096W/YLR037C/YLR308W/YLR461W/YNL194C/YNL066W/YOL161C/YOL109W/YOR092W/YOR255W/YPR030W",38
"GO:0071555","cell wall organization","38/594","241/6447",0.157676348547718,1.71134582337902,3.58535804863789,0.000622013938351145,0.00538617995505547,0.00457841058716164,"YAL018C/YBL043W/YBR301W/YCL058C/YCR104W/YDL222C/YDL049C/YDR077W/YDR261C/YEL049W/YEL040W/YER124C/YER150W/YGL261C/YGL028C/YGR282C/YGR294W/YHL028W/YHR021W-A/YHR139C/YHR143W/YHR185C/YJL160C/YJL116C/YJR150C/YKL163W/YKL096W-A/YKL096W/YLR037C/YLR308W/YLR461W/YNL194C/YNL066W/YOL161C/YOL109W/YOR092W/YOR255W/YPR030W",38
"GO:0032197","retrotransposition","20/594","100/6447",0.2,2.17070707070707,3.75848743963997,0.000656200176123308,0.00564042651388344,0.0047945276026347,"YAR009C/YBL100W-B/YBL005W-B/YBR012W-B/YDR098C-B/YDR170W-A/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D",20
"GO:0005978","glycogen biosynthetic process","8/594","23/6447",0.347826086956522,3.77514273166447,4.24713032439364,0.000694791771327413,0.00592855168380837,0.00503944242899023,"YEL011W/YER054C/YFR017C/YIL045W/YKL127W/YMR105C/YOR178C/YPR184W",8
"GO:0032196","transposition","20/594","102/6447",0.196078431372549,2.12814418696772,3.65845732634237,0.000854055004491225,0.00723471232065392,0.00614971719481095,"YAR009C/YBL100W-B/YBL005W-B/YBR012W-B/YDR098C-B/YDR170W-A/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D",20
"GO:0006113","fermentation","6/594","14/6447",0.428571428571429,4.65151515151515,4.35691874120223,0.000939278934341335,0.00778735513648951,0.00661947976124092,"YAL054C/YBR145W/YDL085W/YGL256W/YLR134W/YMR145C",6
"GO:0009228","thiamine biosynthetic process","6/594","14/6447",0.428571428571429,4.65151515151515,4.35691874120223,0.000939278934341335,0.00778735513648951,0.00661947976124092,"YBR240C/YGR144W/YOL055C/YPL258C/YPL214C/YPR121W",6
"GO:0034309","primary alcohol biosynthetic process","6/594","14/6447",0.428571428571429,4.65151515151515,4.35691874120223,0.000939278934341335,0.00778735513648951,0.00661947976124092,"YBR240C/YGR144W/YOL055C/YPL258C/YPL214C/YPR121W",6
"GO:0006879","intracellular iron ion homeostasis","13/594","54/6447",0.240740740740741,2.61288814066592,3.79138499825221,0.000963323311924858,0.00793045740591661,0.0067411208781102,"YDL198C/YEL065W/YHL047C/YHL040C/YJR005C-A/YKL220C/YLR034C/YLR136C/YMR058W/YMR301C/YOL158C/YOR226C/YOR384W",13
"GO:0015851","nucleobase transport","5/594","10/6447",0.5,5.42676767676768,4.46266294337573,0.00111072498470875,0.0090799825673044,0.00771825090588929,"YBL042C/YBR021W/YER060W-A/YLR237W/YOR192C",5
"GO:0046942","carboxylic acid transport","16/594","76/6447",0.210526315789474,2.2849548112706,3.58954960607112,0.00125789957016337,0.0102116985938957,0.00868024264791099,"YAL067C/YBR104W/YGR055W/YGR243W/YHL036W/YHR162W/YIL121W/YKL217W/YKL120W/YLL055W/YNR002C/YOR049C/YOR130C/YOR222W/YPL147W/YPL134C",16
"GO:0009085","lysine biosynthetic process","6/594","15/6447",0.4,4.34141414141414,4.12716687279793,0.00144467210912466,0.0115672718874433,0.00983251961797893,"YDL182W/YDR158W/YER052C/YGL202W/YIR034C/YNL097C-B",6
"GO:0072530","purine-containing compound transmembrane transport","6/594","15/6447",0.4,4.34141414141414,4.12716687279793,0.00144467210912466,0.0115672718874433,0.00983251961797893,"YBL030C/YBR085W/YDL198C/YER060W-A/YOR222W/YPL134C",6
"GO:0006112","energy reserve metabolic process","11/594","44/6447",0.25,2.71338383838384,3.63277386443017,0.00168438875643018,0.01339490106304,0.0113860579023995,"YEL011W/YER054C/YER067W/YFR017C/YIL057C/YIL045W/YIL024C/YKL127W/YMR105C/YOR178C/YPR184W",11
"GO:0005984","disaccharide metabolic process","8/594","26/6447",0.307692307692308,3.33954933954934,3.80773449757421,0.00172676637420062,0.0136391208881117,0.0115936519007496,"YBR298C/YBR299W/YGR288W/YGR292W/YIL162W/YKL127W/YMR105C/YOL157C",8
"GO:0042407","cristae formation","5/594","11/6447",0.454545454545455,4.93342516069789,4.15918585437782,0.00188296459436381,0.014674570738742,0.012473814575996,"YCL057C-A/YDR322C-A/YKR016W/YLR295C/YPR020W",5
"GO:0046174","polyol catabolic process","5/594","11/6447",0.454545454545455,4.93342516069789,4.15918585437782,0.00188296459436381,0.014674570738742,0.012473814575996,"YDL246C/YHL032C/YIL155C/YJR159W/YLR070C",5
"GO:0031505","fungal-type cell wall organization","30/594","189/6447",0.158730158730159,1.72278338945006,3.21270165511778,0.00204160031056966,0.0158055017420923,0.0134351390252894,"YAL018C/YBR301W/YCR104W/YDL222C/YDL049C/YDR077W/YDR261C/YEL049W/YEL040W/YER150W/YGL261C/YGR282C/YGR294W/YHR139C/YHR185C/YJL160C/YJL116C/YJR150C/YKL163W/YKL096W-A/YKL096W/YLR037C/YLR308W/YLR461W/YNL194C/YNL066W/YOL161C/YOL109W/YOR255W/YPR030W",30
"GO:0019362","pyridine nucleotide metabolic process","17/594","87/6447",0.195402298850575,2.12080575873679,3.35282227554606,0.0021242276464818,0.0163369876232712,0.0138869175781081,"YBR117C/YBR145W/YCL040W/YDL085W/YDL066W/YDR516C/YFR053C/YGL037C/YGR043C/YGR256W/YIL155C/YML120C/YMR145C/YOR222W/YPL188W/YPL134C/YPL061W",17
"GO:0015695","organic cation transport","10/594","39/6447",0.256410256410256,2.78295778295778,3.55763363999563,0.00221097409124167,0.0168929981219706,0.0143595427735269,"YBR104W/YGR055W/YHL036W/YHL016C/YLL055W/YLR237W/YOR049C/YOR130C/YOR192C/YPL274W",10
"GO:0098869","cellular oxidant detoxification","9/594","33/6447",0.272727272727273,2.96005509641873,3.59591885173047,0.00230111244256377,0.0174675353594614,0.0148479162390991,"YBL064C/YDR513W/YGR088W/YGR154C/YHR008C/YIR038C/YJR111C/YKL026C/YLR364W",9
"GO:1902221","erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process","7/594","22/6447",0.318181818181818,3.45339761248852,3.67190827361132,0.00270810974473488,0.0204243889780327,0.0173613283465516,"YDR354W/YGL202W/YGL026C/YGR087C/YKL211C/YLR134W/YMR110C",7
"GO:0033212","iron import into cell","5/594","12/6447",0.416666666666667,4.5223063973064,3.89038507079445,0.00298542697059981,0.0223715649271229,0.0190164848869516,"YEL065W/YHL047C/YHL040C/YMR058W/YOL158C",5
"GO:0009311","oligosaccharide metabolic process","8/594","29/6447",0.275862068965517,2.99407871821665,3.42839262428711,0.00370409988938073,0.0275802087304845,0.0234439845496172,"YBR298C/YBR299W/YGR288W/YGR292W/YIL162W/YKL127W/YMR105C/YOL157C",8
"GO:0003333","amino acid transmembrane transport","11/594","49/6447",0.224489795918367,2.43650793650794,3.21538560337329,0.00419122284970946,0.0309921007686852,0.0263441926303533,"YBR104W/YDR046C/YGR055W/YHL036W/YIL121W/YLL061W/YLL055W/YOR130C/YOR222W/YPL274W/YPL134C",11
"GO:1902475","L-alpha-amino acid transmembrane transport","6/594","18/6447",0.333333333333333,3.61784511784512,3.54288943343938,0.00421534989069372,0.0309921007686852,0.0263441926303533,"YBR104W/YGR055W/YHL036W/YOR130C/YOR222W/YPL134C",6
"GO:0042762","regulation of sulfur metabolic process","5/594","13/6447",0.384615384615385,4.17443667443667,3.6496139405327,0.00448775681942864,0.0327886732619505,0.0278713318259252,"YAL012W/YBR240C/YDR253C/YIR017C/YNL311C",5
"GO:0015718","monocarboxylic acid transport","8/594","30/6447",0.266666666666667,2.89427609427609,3.31273729652146,0.0046522103316367,0.0337790924079708,0.0287132170844396,"YAL067C/YGR243W/YHR162W/YKL217W/YKL120W/YNR002C/YOR049C/YPL147W",8
"GO:0046496","nicotinamide nucleotide metabolic process","16/594","86/6447",0.186046511627907,2.01926239135541,3.03124918240317,0.00472509578504862,0.0340965245229743,0.0289830436717732,"YBR117C/YBR145W/YCL040W/YDL085W/YDL066W/YDR516C/YFR053C/YGR043C/YGR256W/YIL155C/YML120C/YMR145C/YOR222W/YPL188W/YPL134C/YPL061W",16
"GO:0071554","cell wall organization or biogenesis","39/594","278/6447",0.140287769784173,1.52261826902115,2.83758389786669,0.00475521318696177,0.0341033387457565,0.0289888359605548,"YAL018C/YBL043W/YBR301W/YCL058C/YCR104W/YDL222C/YDL049C/YDR077W/YDR261C/YEL049W/YEL040W/YER124C/YER150W/YGL261C/YGL028C/YGR282C/YGR294W/YHL028W/YHR021W-A/YHR139C/YHR143W/YHR185C/YIL119C/YJL160C/YJL116C/YJR150C/YKL163W/YKL096W-A/YKL096W/YLR037C/YLR308W/YLR461W/YNL194C/YNL066W/YOL161C/YOL109W/YOR092W/YOR255W/YPR030W",39
"GO:1990748","cellular detoxification","9/594","37/6447",0.243243243243243,2.64004914004914,3.18696885355265,0.00532126663566235,0.0379302481529834,0.0322418209503547,"YBL064C/YDR513W/YGR088W/YGR154C/YHR008C/YIR038C/YJR111C/YKL026C/YLR364W",9
"GO:0071852","fungal-type cell wall organization or biogenesis","31/594","210/6447",0.147619047619048,1.60218855218855,2.82620318528434,0.00537890560246589,0.0381087312077735,0.0323935367701933,"YAL018C/YBR301W/YCR104W/YDL222C/YDL049C/YDR077W/YDR261C/YEL049W/YEL040W/YER150W/YGL261C/YGR282C/YGR294W/YHR139C/YHR185C/YIL119C/YJL160C/YJL116C/YJR150C/YKL163W/YKL096W-A/YKL096W/YLR037C/YLR308W/YLR461W/YNL194C/YNL066W/YOL161C/YOL109W/YOR255W/YPR030W",31
