"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"YBL057C",2238.20128960915,-0.682610910564858,0.0593795881715524,-11.4957164841349,1.38625964104237e-30,1.0482447153942e-29,"Not Significant"
"YBL056W",6318.49080608299,-0.0548641932894801,0.0426918381319188,-1.28512136488357,0.198749876763019,0.252039912006769,"Not Significant"
"YBL055C",1353.74812042008,-0.754876985967246,0.0640180067567026,-11.7916352634364,4.31088420829838e-32,3.38543817054676e-31,"Not Significant"
"YBL054W",1709.71210809331,0.0448601360890285,0.0789412858562965,0.568272173456753,0.569850170755646,0.632678833519182,"Not Significant"
"YBL052C",2353.32095936698,-0.0753029759262138,0.0517769856065209,-1.45437157154104,0.145843317220729,0.190062890594775,"Not Significant"
"YBL051C",3029.4426616611,0.0539642240268707,0.0545129612081506,0.989933821808273,0.322206466704276,0.386182921558617,"Not Significant"
"YBL050W",5543.81194067711,0.200923386798884,0.0516947837231993,3.88672458472274,0.00010160592243312,0.000198689959707972,"Not Significant"
"YBL049W",4294.71150315566,0.276872416273936,0.0682868782940287,4.05454786030462,5.02313657083877e-05,0.00010171932106567,"Not Significant"
"YBL048W",1452.31457603672,0.29996813380009,0.0741977672050174,4.0428188758193,5.28124168320093e-05,0.000106808968570566,"Not Significant"
"YBL047C",8473.14767761375,0.181534985129393,0.059906102178965,3.0303254347457,0.00244290358735887,0.00415418617037002,"Not Significant"
"YBL046W",2058.44616276207,-0.0913087205830185,0.053222936487264,-1.71558968011598,0.0862371686506907,0.117628317749073,"Not Significant"
"YBL045C",11957.6224344904,1.93377299067484,0.0574956267441025,33.6333926627418,5.45405427802654e-248,3.24876402938298e-246,"Up"
"YBL044W",31.4428998852472,-1.06104068313612,0.36357465167251,-2.91835714688893,0.00351881065158845,0.0058699525638387,"Not Significant"
"YBL043W",2104.58854384712,1.0833951518065,0.10088536834281,10.7388729367088,6.68555461082293e-27,4.41732894403199e-26,"Up"
"YBL042C",5584.27066596914,1.19772919126652,0.0675903552527554,17.7204156833855,2.9174855777263e-70,4.43879612958165e-69,"Up"
"YBL041W",9092.47846996744,0.721398481564459,0.0479368164336421,15.0489443236823,3.5078736261127e-51,4.17900265571237e-50,"Not Significant"
"YBL040C",3952.26908423363,-0.187581344585513,0.0481176185161926,-3.89839211436426,9.68335254843981e-05,0.000189760049630195,"Not Significant"
"YBL039W-B",844.033273396936,0.908622291785387,0.0747883952105322,12.1492417269762,5.79000981685937e-34,4.79136592184142e-33,"Not Significant"
"YBL039C",3705.85118161009,0.33651051382824,0.0781607241274273,4.30536586738396,1.66709978601001e-05,3.52790594692567e-05,"Not Significant"
"YBL038W",3189.38595340504,0.799270045691147,0.0546268046671711,14.6314625312778,1.76942247120895e-48,1.99502383628809e-47,"Not Significant"
"YBL037W",1847.24094822538,0.291818654729034,0.0625272750504594,4.66706176614185,3.05537503657248e-06,6.95444772203268e-06,"Not Significant"
"YBL036C",4493.90863280009,-0.821891229563246,0.0516470344532293,-15.9136190153868,5.09794772145111e-57,6.60953632715448e-56,"Not Significant"
"YBL035C",1729.13980151014,0.151858927915697,0.0603434511840502,2.51657677736264,0.0118501078344699,0.0183972414228775,"Not Significant"
"YBL034C",1382.59967320245,0.1838499816094,0.0656669180246976,2.79973519604275,0.00511445430110952,0.00832499728208443,"Not Significant"
"YBL033C",8707.47474260564,0.726628902803939,0.0845431307474772,8.59477164353322,8.34305420427815e-18,3.86769781540472e-17,"Not Significant"
"YBL032W",3269.93121583898,-0.133997251977293,0.0520303525845155,-2.57536697948826,0.0100133781379639,0.0157079427485973,"Not Significant"
"YBL031W",1059.55857747482,-0.350516424229989,0.0638872143179591,-5.48648783597779,4.10003641766629e-08,1.1063089718438e-07,"Not Significant"
"YBL030C",7584.32427024066,2.39586339816569,0.0702720149448504,34.0941326365263,9.011337411327e-255,5.57819455050183e-253,"Up"
"YBL029C-A",1870.63166825525,0.914978277471206,0.064496739834691,14.1864267839948,1.11181205882472e-45,1.19590823499477e-44,"Not Significant"
"YBL029W",6613.52015151141,0.818476107597046,0.0686001759504623,11.931107992902,8.14816759221694e-33,6.5041125382121e-32,"Not Significant"
"YBL028C",1275.44398471649,-0.0288687655097435,0.0665259973466061,-0.433947128358479,0.66432683536135,0.72121039175921,"Not Significant"
"YBL027W",33681.0610765051,0.276864981800967,0.0488096971883016,5.67233557571271,1.40863698734712e-08,3.94243525625431e-08,"Not Significant"
"YBL026W",2042.58670469458,0.401544862260221,0.0546607415725121,7.34612906280346,2.04029375923507e-13,7.57343609395075e-13,"Not Significant"
"YBL025W",862.687068207782,-0.444043311935843,0.0701622027333347,-6.32881087875073,2.47057688975277e-10,7.68434605019653e-10,"Not Significant"
"YBL024W",3801.39737965403,0.177100450912317,0.0540943263139191,3.27391915160513,0.00106066953798328,0.0018769807911509,"Not Significant"
"YBL023C",2342.20379024436,0.22839720706502,0.0532633746940844,4.28807240203626,1.80230351360401e-05,3.79831254502527e-05,"Not Significant"
"YBL022C",6335.94651252161,0.31458671914236,0.045005023253628,6.9900356982262,2.74816308610465e-12,9.55501196347178e-12,"Not Significant"
"YBL021C",1327.63213029439,0.18874708702239,0.0861341237996893,2.1913160394054,0.0284289301609733,0.0419393142608377,"Not Significant"
"YBL020W",2796.6956972477,0.178482970466294,0.049341263729907,3.61731656171811,0.000297673154060186,0.000556085452553425,"Not Significant"
"YBL019W",1751.68959723085,0.331178044934269,0.0560546111351643,5.90813205599982,3.46008610539286e-09,1.00723760578379e-08,"Not Significant"
"YBL018C",1741.83377693652,0.336716368906951,0.0634894931631473,5.30349751007934,1.13604754332365e-07,2.95306883019578e-07,"Not Significant"
"YBL017C",7988.40383315379,0.0262059818379594,0.0407210257707486,0.643549157761741,0.519867828301648,0.585001865602674,"Not Significant"
"YBL016W",2504.4203781767,-0.390354919565814,0.0585028113625439,-6.6724130084411,2.51631213037357e-11,8.30093771743926e-11,"Not Significant"
"YBL015W",7651.54639129061,1.39539766025579,0.0506856494040519,27.5304287636146,7.59172061718331e-167,2.73909279867974e-165,"Up"
"YNCB0004W",0.18916794741978,-0.941276294588864,3.95729646568038,-0.237858422474049,0.811990904130551,0.848826253092765,"Not Significant"
"YNCB0005C",0.293839208264659,-1.70139127767058,3.36220710998526,-0.506034049067857,0.612832747126819,0.672826632821898,"Not Significant"
"YBL014C",1873.7319405338,0.106030730012311,0.0614655801473714,1.72504236937306,0.0845198371919244,0.115435486054469,"Not Significant"
"YBL013W",356.618744077213,0.0128665066990366,0.0958588442330964,0.134223469957029,0.893225867495626,0.91348042231412,"Not Significant"
